,Sub_metering_3Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
22584,1/1/2007,09:48:00,3.526,0.114,239.72,14.6,0.0,0.0,18.0
22585,1/1/2007,09:49:00,3.542,0.118,240.34,14.6,0.0,0.0,17.0
22586,1/1/2007,09:50:00,3.558,0.122,240.97,14.6,0.0,0.0,18.0
22587,1/1/2007,09:51:00,3.542,0.12,240.73,14.6,0.0,0.0,18.0
22588,1/1/2007,09:52:00,3.528,0.118,240.25,14.6,0.0,0.0,18.0
22589,1/1/2007,09:53:00,3.512,0.114,239.76,14.6,0.0,0.0,17.0
22590,1/1/2007,09:54:00,3.502,0.114,239.41,14.6,0.0,0.0,18.0
22591,1/1/2007,09:55:00,3.49,0.112,238.97,14.6,0.0,0.0,17.0
22592,1/1/2007,09:56:00,3.486,0.11,238.85,14.6,0.0,0.0,18.0
22593,1/1/2007,09:57:00,3.468,0.106,237.98,14.4,0.0,0.0,17.0
22594,1/1/2007,09:58:00,3.482,0.11,238.49,14.6,0.0,0.0,18.0
22595,1/1/2007,09:59:00,3.5,0.112,239.17,14.6,0.0,0.0,17.0
22596,1/1/2007,10:00:00,3.48,0.048,239.62,14.4,0.0,0.0,18.0
22597,1/1/2007,10:01:00,3.498,0.102,239.48,14.6,0.0,1.0,17.0
22598,1/1/2007,10:02:00,3.504,0.102,239.71,14.6,0.0,1.0,18.0
22599,1/1/2007,10:03:00,3.5,0.102,239.64,14.6,0.0,1.0,17.0
22600,1/1/2007,10:04:00,3.484,0.102,239.24,14.4,0.0,2.0,18.0
22601,1/1/2007,10:05:00,3.474,0.1,238.79,14.4,0.0,1.0,17.0
22602,1/1/2007,10:06:00,3.482,0.1,239.09,14.4,0.0,2.0,18.0
22603,1/1/2007,10:07:00,3.478,0.1,238.95,14.4,0.0,1.0,17.0
22604,1/1/2007,10:08:00,2.916,0.106,239.33,12.4,0.0,1.0,9.0
22605,1/1/2007,10:09:00,2.498,0.172,239.83,10.4,0.0,2.0,0.0
22606,1/1/2007,10:10:00,2.51,0.214,239.74,10.4,0.0,1.0,0.0
22607,1/1/2007,10:11:00,2.506,0.212,239.52,10.4,0.0,2.0,0.0
22608,1/1/2007,10:12:00,2.482,0.204,237.92,10.4,0.0,1.0,0.0
22609,1/1/2007,10:13:00,2.5,0.21,239.03,10.4,0.0,1.0,0.0
22610,1/1/2007,10:14:00,2.484,0.206,238.31,10.4,0.0,2.0,0.0
22611,1/1/2007,10:15:00,2.47,0.206,238.22,10.4,0.0,1.0,0.0
22612,1/1/2007,10:16:00,2.442,0.21,238.16,10.2,0.0,1.0,0.0
22613,1/1/2007,10:17:00,2.6,0.222,237.97,11.0,0.0,1.0,0.0
22614,1/1/2007,10:18:00,2.746,0.202,237.27,11.6,0.0,2.0,0.0
22615,1/1/2007,10:19:00,2.314,0.106,237.2,9.6,0.0,1.0,0.0
22616,1/1/2007,10:20:00,2.28,0.108,237.42,9.6,0.0,1.0,0.0
22617,1/1/2007,10:21:00,2.284,0.108,237.71,9.6,0.0,1.0,0.0
22618,1/1/2007,10:22:00,2.29,0.11,238.0,9.6,0.0,2.0,0.0
22619,1/1/2007,10:23:00,2.376,0.188,238.52,10.0,0.0,1.0,0.0
22620,1/1/2007,10:24:00,2.42,0.248,239.4,10.0,0.0,1.0,0.0
22621,1/1/2007,10:25:00,2.414,0.248,239.29,10.0,0.0,1.0,0.0
22622,1/1/2007,10:26:00,2.416,0.246,239.2,10.0,0.0,1.0,0.0
22623,1/1/2007,10:27:00,2.394,0.242,238.1,10.0,0.0,2.0,0.0
22624,1/1/2007,10:28:00,2.472,0.124,237.94,10.4,0.0,0.0,0.0
22625,1/1/2007,10:29:00,2.614,0.122,237.39,11.0,0.0,0.0,0.0
22626,1/1/2007,10:30:00,2.616,0.124,237.56,11.0,0.0,0.0,0.0
22627,1/1/2007,10:31:00,2.64,0.13,238.83,11.0,0.0,0.0,0.0
22628,1/1/2007,10:32:00,2.634,0.128,238.63,11.0,0.0,0.0,0.0
22629,1/1/2007,10:33:00,2.63,0.128,238.51,11.0,0.0,0.0,0.0
22630,1/1/2007,10:34:00,2.644,0.132,239.22,11.0,0.0,0.0,0.0
22631,1/1/2007,10:35:00,2.648,0.132,239.46,11.0,0.0,0.0,0.0
22632,1/1/2007,10:36:00,2.636,0.13,238.85,11.0,0.0,0.0,0.0
22633,1/1/2007,10:37:00,2.616,0.106,238.63,10.8,0.0,0.0,0.0
22634,1/1/2007,10:38:00,2.542,0.0,238.67,10.6,0.0,0.0,0.0
22635,1/1/2007,10:39:00,2.542,0.0,238.63,10.6,0.0,0.0,0.0
22636,1/1/2007,10:40:00,2.546,0.0,238.75,10.6,0.0,0.0,0.0
22637,1/1/2007,10:41:00,2.55,0.0,238.93,10.6,0.0,0.0,0.0
22638,1/1/2007,10:42:00,2.538,0.0,238.32,10.6,0.0,0.0,0.0
22639,1/1/2007,10:43:00,2.54,0.0,238.5,10.6,0.0,0.0,0.0
22640,1/1/2007,10:44:00,2.536,0.0,238.28,10.6,0.0,0.0,0.0
22641,1/1/2007,10:45:00,2.544,0.0,238.68,10.6,0.0,0.0,0.0
22642,1/1/2007,10:46:00,2.598,0.064,238.07,10.8,0.0,0.0,0.0
22643,1/1/2007,10:47:00,2.612,0.098,238.43,10.8,0.0,0.0,0.0
22644,1/1/2007,10:48:00,2.614,0.098,238.48,10.8,0.0,0.0,0.0
22645,1/1/2007,10:49:00,2.602,0.096,237.84,10.8,0.0,0.0,0.0
22646,1/1/2007,10:50:00,2.6,0.096,237.87,10.8,0.0,0.0,0.0
22647,1/1/2007,10:51:00,2.592,0.094,237.42,10.8,0.0,0.0,0.0
22648,1/1/2007,10:52:00,2.602,0.096,238.04,10.8,0.0,0.0,0.0
22649,1/1/2007,10:53:00,2.6,0.096,237.98,10.8,0.0,0.0,0.0
22650,1/1/2007,10:54:00,2.602,0.098,238.19,10.8,0.0,0.0,0.0
22651,1/1/2007,10:55:00,2.512,0.0,237.02,10.6,0.0,0.0,0.0
22652,1/1/2007,10:56:00,2.512,0.0,237.09,10.6,0.0,0.0,0.0
22653,1/1/2007,10:57:00,2.498,0.0,236.28,10.4,0.0,0.0,0.0
22654,1/1/2007,10:58:00,2.508,0.0,236.82,10.6,0.0,0.0,0.0
22655,1/1/2007,10:59:00,2.522,0.0,237.54,10.6,0.0,0.0,0.0
22656,1/1/2007,11:00:00,2.51,0.0,236.92,10.6,0.0,0.0,0.0
22657,1/1/2007,11:01:00,2.594,0.076,237.07,10.8,0.0,0.0,0.0
22658,1/1/2007,11:02:00,2.608,0.118,236.46,11.0,0.0,0.0,0.0
22659,1/1/2007,11:03:00,2.602,0.118,236.36,11.0,0.0,0.0,0.0
22660,1/1/2007,11:04:00,2.596,0.116,236.14,11.0,0.0,0.0,0.0
22661,1/1/2007,11:05:00,2.602,0.118,236.52,11.0,0.0,0.0,0.0
22662,1/1/2007,11:06:00,2.596,0.118,236.33,11.0,0.0,0.0,0.0
22663,1/1/2007,11:07:00,2.594,0.118,236.33,11.0,0.0,0.0,0.0
22664,1/1/2007,11:08:00,2.614,0.122,237.3,11.0,0.0,0.0,0.0
22665,1/1/2007,11:09:00,2.618,0.124,237.59,11.0,0.0,0.0,0.0
22666,1/1/2007,11:10:00,2.618,0.124,237.66,11.0,0.0,0.0,0.0
22667,1/1/2007,11:11:00,2.62,0.124,237.8,11.0,0.0,0.0,0.0
22668,1/1/2007,11:12:00,2.624,0.126,238.01,11.0,0.0,0.0,0.0
22669,1/1/2007,11:13:00,2.636,0.128,238.7,11.0,0.0,0.0,0.0
22670,1/1/2007,11:14:00,2.624,0.126,238.09,11.0,0.0,0.0,0.0
22671,1/1/2007,11:15:00,2.6,0.106,237.51,10.8,0.0,0.0,0.0
22672,1/1/2007,11:16:00,2.518,0.0,237.34,10.6,0.0,0.0,0.0
22673,1/1/2007,11:17:00,2.532,0.0,238.05,10.6,0.0,0.0,0.0
22674,1/1/2007,11:18:00,2.536,0.0,238.31,10.6,0.0,0.0,0.0
22675,1/1/2007,11:19:00,2.54,0.0,238.43,10.6,0.0,0.0,0.0
22676,1/1/2007,11:20:00,2.542,0.0,238.51,10.6,0.0,0.0,0.0
22677,1/1/2007,11:21:00,2.526,0.0,237.78,10.6,0.0,0.0,0.0
22678,1/1/2007,11:22:00,2.52,0.0,237.4,10.6,0.0,0.0,0.0
22679,1/1/2007,11:23:00,2.52,0.0,237.43,10.6,0.0,0.0,0.0
22680,1/1/2007,11:24:00,2.532,0.0,238.02,10.6,0.0,0.0,0.0
22681,1/1/2007,11:25:00,2.564,0.0,237.93,10.8,0.0,0.0,0.0
22682,1/1/2007,11:26:00,2.596,0.094,237.62,10.8,0.0,0.0,0.0
22683,1/1/2007,11:27:00,2.604,0.096,237.95,10.8,0.0,0.0,0.0
22684,1/1/2007,11:28:00,2.594,0.094,237.48,10.8,0.0,0.0,0.0
22685,1/1/2007,11:29:00,2.59,0.094,237.32,10.8,0.0,0.0,0.0
22686,1/1/2007,11:30:00,2.602,0.096,237.93,10.8,0.0,0.0,0.0
22687,1/1/2007,11:31:00,2.608,0.098,238.31,10.8,0.0,0.0,0.0
22688,1/1/2007,11:32:00,2.612,0.098,238.57,10.8,0.0,0.0,0.0
22689,1/1/2007,11:33:00,2.598,0.096,237.91,10.8,0.0,0.0,0.0
22690,1/1/2007,11:34:00,2.544,0.0,237.54,10.6,0.0,0.0,0.0
22691,1/1/2007,11:35:00,2.524,0.0,237.63,10.6,0.0,0.0,0.0
22692,1/1/2007,11:36:00,2.522,0.0,237.57,10.6,0.0,0.0,0.0
22693,1/1/2007,11:37:00,2.534,0.0,238.16,10.6,0.0,0.0,0.0
22694,1/1/2007,11:38:00,2.528,0.0,237.88,10.6,0.0,0.0,0.0
22695,1/1/2007,11:39:00,2.608,0.086,237.34,11.0,0.0,0.0,0.0
22696,1/1/2007,11:40:00,2.624,0.122,237.27,11.0,0.0,0.0,0.0
22697,1/1/2007,11:41:00,2.616,0.12,237.0,11.0,0.0,0.0,0.0
22698,1/1/2007,11:42:00,2.612,0.12,236.88,11.0,0.0,0.0,0.0
22699,1/1/2007,11:43:00,2.602,0.12,236.54,11.0,0.0,0.0,0.0
22700,1/1/2007,11:44:00,2.6,0.118,236.48,11.0,0.0,0.0,0.0
22701,1/1/2007,11:45:00,2.592,0.118,236.21,10.8,0.0,0.0,0.0
22702,1/1/2007,11:46:00,2.592,0.118,236.24,10.8,0.0,0.0,0.0
22703,1/1/2007,11:47:00,2.592,0.118,236.28,10.8,0.0,0.0,0.0
22704,1/1/2007,11:48:00,2.584,0.116,235.9,10.8,0.0,0.0,0.0
22705,1/1/2007,11:49:00,2.58,0.116,235.78,10.8,0.0,0.0,0.0
22706,1/1/2007,11:50:00,2.586,0.118,236.16,10.8,0.0,0.0,0.0
22707,1/1/2007,11:51:00,2.584,0.118,236.04,10.8,0.0,0.0,0.0
22708,1/1/2007,11:52:00,2.59,0.118,236.39,10.8,0.0,0.0,0.0
22709,1/1/2007,11:53:00,2.594,0.116,236.64,10.8,0.0,0.0,0.0
22710,1/1/2007,11:54:00,2.522,0.0,237.5,10.6,0.0,0.0,0.0
22711,1/1/2007,11:55:00,2.526,0.0,237.72,10.6,0.0,0.0,0.0
22712,1/1/2007,11:56:00,2.536,0.0,238.26,10.6,0.0,0.0,0.0
22713,1/1/2007,11:57:00,2.532,0.0,237.95,10.6,0.0,0.0,0.0
22714,1/1/2007,11:58:00,2.53,0.0,237.85,10.6,0.0,0.0,0.0
22715,1/1/2007,11:59:00,2.516,0.0,237.18,10.6,0.0,0.0,0.0
22716,1/1/2007,12:00:00,2.478,0.0,235.3,10.4,0.0,0.0,0.0
22717,1/1/2007,12:01:00,2.48,0.0,235.36,10.4,0.0,0.0,0.0
22718,1/1/2007,12:02:00,2.502,0.0,236.38,10.6,0.0,0.0,0.0
22719,1/1/2007,12:03:00,2.508,0.0,236.67,10.6,0.0,0.0,0.0
22720,1/1/2007,12:04:00,2.504,0.0,236.5,10.6,0.0,0.0,0.0
22721,1/1/2007,12:05:00,2.576,0.054,237.06,10.8,0.0,0.0,0.0
22722,1/1/2007,12:06:00,2.588,0.094,237.18,10.8,0.0,0.0,0.0
22723,1/1/2007,12:07:00,2.578,0.092,236.62,10.8,0.0,0.0,0.0
22724,1/1/2007,12:08:00,2.562,0.09,235.85,10.8,0.0,0.0,0.0
22725,1/1/2007,12:09:00,2.57,0.09,236.24,10.8,0.0,0.0,0.0
22726,1/1/2007,12:10:00,2.576,0.092,236.63,10.8,0.0,0.0,0.0
22727,1/1/2007,12:11:00,2.554,0.088,235.56,10.8,0.0,0.0,0.0
22728,1/1/2007,12:12:00,2.562,0.09,236.03,10.8,0.0,0.0,0.0
22729,1/1/2007,12:13:00,2.562,0.082,236.41,10.8,0.0,0.0,0.0
22730,1/1/2007,12:14:00,2.484,0.0,235.55,10.4,0.0,0.0,0.0
22731,1/1/2007,12:15:00,2.49,0.0,235.81,10.4,0.0,0.0,0.0
22732,1/1/2007,12:16:00,2.512,0.0,236.96,10.6,0.0,0.0,0.0
22733,1/1/2007,12:17:00,2.596,0.084,236.88,10.8,0.0,0.0,0.0
22734,1/1/2007,12:18:00,2.616,0.12,236.78,11.0,0.0,0.0,0.0
22735,1/1/2007,12:19:00,2.618,0.122,237.12,11.0,0.0,0.0,0.0
22736,1/1/2007,12:20:00,2.642,0.128,238.47,11.0,0.0,0.0,0.0
22737,1/1/2007,12:21:00,2.628,0.124,237.74,11.0,0.0,0.0,0.0
22738,1/1/2007,12:22:00,2.628,0.124,237.82,11.0,0.0,0.0,0.0
22739,1/1/2007,12:23:00,2.63,0.126,238.15,11.0,0.0,0.0,0.0
22740,1/1/2007,12:24:00,2.628,0.126,238.01,11.0,0.0,0.0,0.0
22741,1/1/2007,12:25:00,2.7,0.206,238.22,11.4,0.0,0.0,0.0
22742,1/1/2007,12:26:00,2.7,0.244,237.65,11.4,0.0,1.0,0.0
22743,1/1/2007,12:27:00,2.684,0.238,236.97,11.2,0.0,1.0,0.0
22744,1/1/2007,12:28:00,2.696,0.242,237.63,11.4,0.0,2.0,0.0
22745,1/1/2007,12:29:00,2.706,0.246,238.05,11.4,0.0,1.0,0.0
22746,1/1/2007,12:30:00,2.7,0.244,237.72,11.4,0.0,1.0,0.0
22747,1/1/2007,12:31:00,2.676,0.198,238.18,11.2,0.0,2.0,0.0
22748,1/1/2007,12:32:00,2.606,0.114,237.69,10.8,0.0,1.0,0.0
22749,1/1/2007,12:33:00,2.61,0.114,237.79,11.0,0.0,1.0,0.0
22750,1/1/2007,12:34:00,2.602,0.112,237.48,10.8,0.0,2.0,0.0
22751,1/1/2007,12:35:00,2.616,0.114,238.16,11.0,0.0,1.0,0.0
22752,1/1/2007,12:36:00,2.608,0.114,237.82,10.8,0.0,2.0,0.0
22753,1/1/2007,12:37:00,2.612,0.114,237.97,11.0,0.0,1.0,0.0
22754,1/1/2007,12:38:00,2.626,0.118,238.72,11.0,0.0,1.0,0.0
22755,1/1/2007,12:39:00,2.64,0.122,239.45,11.0,0.0,2.0,0.0
22756,1/1/2007,12:40:00,2.64,0.122,239.61,11.0,0.0,1.0,0.0
22757,1/1/2007,12:41:00,2.624,0.118,238.81,11.0,0.0,1.0,0.0
22758,1/1/2007,12:42:00,2.614,0.116,238.32,10.8,0.0,1.0,0.0
22759,1/1/2007,12:43:00,2.616,0.116,238.44,10.8,0.0,2.0,0.0
22760,1/1/2007,12:44:00,2.61,0.114,238.25,10.8,0.0,1.0,0.0
22761,1/1/2007,12:45:00,2.69,0.21,237.74,11.2,0.0,1.0,0.0
22762,1/1/2007,12:46:00,2.682,0.216,238.15,11.2,0.0,1.0,0.0
22763,1/1/2007,12:47:00,2.686,0.216,238.38,11.2,0.0,2.0,0.0
22764,1/1/2007,12:48:00,2.694,0.218,238.8,11.2,0.0,1.0,0.0
22765,1/1/2007,12:49:00,2.708,0.222,239.55,11.2,0.0,1.0,0.0
22766,1/1/2007,12:50:00,2.706,0.224,239.61,11.2,0.0,1.0,0.0
22767,1/1/2007,12:51:00,2.716,0.226,240.12,11.2,0.0,2.0,0.0
22768,1/1/2007,12:52:00,2.678,0.186,239.42,11.2,0.0,0.0,0.0
22769,1/1/2007,12:53:00,2.592,0.046,239.42,10.8,0.0,0.0,0.0
22770,1/1/2007,12:54:00,2.562,0.0,239.49,10.6,0.0,0.0,0.0
22771,1/1/2007,12:55:00,2.666,0.116,239.22,11.0,0.0,0.0,0.0
22772,1/1/2007,12:56:00,2.668,0.132,239.46,11.0,0.0,0.0,0.0
22773,1/1/2007,12:57:00,2.648,0.128,238.62,11.0,0.0,0.0,0.0
22774,1/1/2007,12:58:00,2.646,0.128,238.6,11.0,0.0,0.0,0.0
22775,1/1/2007,12:59:00,2.652,0.13,238.89,11.0,0.0,0.0,0.0
22776,1/1/2007,13:00:00,2.662,0.134,239.5,11.0,0.0,0.0,0.0
22777,1/1/2007,13:01:00,2.652,0.132,239.13,11.0,0.0,0.0,0.0
22778,1/1/2007,13:02:00,2.63,0.126,238.07,11.0,0.0,0.0,0.0
22779,1/1/2007,13:03:00,2.612,0.122,237.21,11.0,0.0,0.0,0.0
22780,1/1/2007,13:04:00,2.616,0.124,237.58,11.0,0.0,0.0,0.0
22781,1/1/2007,13:05:00,2.64,0.128,238.72,11.0,0.0,0.0,0.0
22782,1/1/2007,13:06:00,2.632,0.126,238.36,11.0,0.0,0.0,0.0
22783,1/1/2007,13:07:00,2.64,0.13,238.79,11.0,0.0,0.0,0.0
22784,1/1/2007,13:08:00,2.64,0.13,238.78,11.0,0.0,0.0,0.0
22785,1/1/2007,13:09:00,2.574,0.0,238.79,10.8,0.0,0.0,0.0
22786,1/1/2007,13:10:00,2.542,0.0,238.39,10.6,0.0,0.0,0.0
22787,1/1/2007,13:11:00,2.532,0.0,237.9,10.6,0.0,0.0,0.0
22788,1/1/2007,13:12:00,2.512,0.0,236.88,10.6,0.0,0.0,0.0
22789,1/1/2007,13:13:00,2.514,0.0,236.97,10.6,0.0,0.0,0.0
22790,1/1/2007,13:14:00,2.512,0.0,236.88,10.6,0.0,0.0,0.0
22791,1/1/2007,13:15:00,2.512,0.0,236.86,10.6,0.0,0.0,0.0
22792,1/1/2007,13:16:00,2.516,0.0,237.04,10.6,0.0,0.0,0.0
22793,1/1/2007,13:17:00,2.53,0.0,237.81,10.6,0.0,0.0,0.0
22794,1/1/2007,13:18:00,2.528,0.0,237.82,10.6,0.0,0.0,0.0
22795,1/1/2007,13:19:00,2.528,0.0,237.73,10.6,0.0,0.0,0.0
22796,1/1/2007,13:20:00,2.546,0.0,238.61,10.6,0.0,0.0,0.0
22797,1/1/2007,13:21:00,2.556,0.0,239.08,10.6,0.0,0.0,0.0
22798,1/1/2007,13:22:00,2.572,0.0,239.92,10.6,0.0,0.0,0.0
22799,1/1/2007,13:23:00,2.566,0.0,239.67,10.6,0.0,0.0,0.0
22800,1/1/2007,13:24:00,2.556,0.0,239.17,10.6,0.0,0.0,0.0
22801,1/1/2007,13:25:00,2.644,0.102,239.0,11.0,0.0,0.0,0.0
22802,1/1/2007,13:26:00,2.632,0.102,239.36,11.0,0.0,0.0,0.0
22803,1/1/2007,13:27:00,2.622,0.1,238.79,11.0,0.0,0.0,0.0
22804,1/1/2007,13:28:00,2.612,0.098,238.31,10.8,0.0,0.0,0.0
22805,1/1/2007,13:29:00,2.61,0.098,238.19,10.8,0.0,0.0,0.0
22806,1/1/2007,13:30:00,2.614,0.098,238.51,10.8,0.0,0.0,0.0
22807,1/1/2007,13:31:00,2.618,0.1,238.72,10.8,0.0,0.0,0.0
22808,1/1/2007,13:32:00,2.642,0.13,238.0,11.0,0.0,0.0,0.0
22809,1/1/2007,13:33:00,2.676,0.168,238.21,11.2,0.0,0.0,0.0
22810,1/1/2007,13:34:00,2.644,0.126,238.28,11.0,0.0,0.0,0.0
22811,1/1/2007,13:35:00,2.644,0.126,238.35,11.0,0.0,0.0,0.0
22812,1/1/2007,13:36:00,2.644,0.128,238.53,11.0,0.0,0.0,0.0
22813,1/1/2007,13:37:00,2.644,0.128,238.6,11.0,0.0,0.0,0.0
22814,1/1/2007,13:38:00,2.63,0.124,237.92,11.0,0.0,0.0,0.0
22815,1/1/2007,13:39:00,2.63,0.126,237.94,11.0,0.0,0.0,0.0
22816,1/1/2007,13:40:00,2.62,0.124,237.58,11.0,0.0,0.0,0.0
22817,1/1/2007,13:41:00,2.626,0.124,237.89,11.0,0.0,0.0,0.0
22818,1/1/2007,13:42:00,2.638,0.128,238.55,11.0,0.0,0.0,0.0
22819,1/1/2007,13:43:00,2.646,0.13,239.04,11.0,0.0,0.0,0.0
22820,1/1/2007,13:44:00,2.632,0.126,238.38,11.0,0.0,0.0,0.0
22821,1/1/2007,13:45:00,2.622,0.124,237.77,11.0,0.0,0.0,0.0
22822,1/1/2007,13:46:00,2.622,0.118,238.06,11.0,0.0,0.0,0.0
22823,1/1/2007,13:47:00,2.52,0.0,237.28,10.6,0.0,0.0,0.0
22824,1/1/2007,13:48:00,2.26,0.0,237.99,9.8,0.0,0.0,0.0
22825,1/1/2007,13:49:00,0.204,0.0,240.1,0.8,0.0,0.0,0.0
22826,1/1/2007,13:50:00,0.204,0.0,240.09,0.8,0.0,0.0,0.0
22827,1/1/2007,13:51:00,0.238,0.0,239.91,1.0,0.0,0.0,0.0
22828,1/1/2007,13:52:00,0.318,0.0,240.14,1.4,0.0,0.0,0.0
22829,1/1/2007,13:53:00,0.318,0.0,240.78,1.4,0.0,0.0,0.0
22830,1/1/2007,13:54:00,0.214,0.0,240.69,1.0,0.0,0.0,0.0
22831,1/1/2007,13:55:00,0.204,0.0,240.46,0.8,0.0,0.0,0.0
22832,1/1/2007,13:56:00,0.206,0.0,241.01,0.8,0.0,0.0,0.0
22833,1/1/2007,13:57:00,0.206,0.0,241.35,0.8,0.0,0.0,0.0
22834,1/1/2007,13:58:00,0.296,0.102,240.32,1.4,0.0,0.0,0.0
22835,1/1/2007,13:59:00,0.324,0.152,240.41,1.4,0.0,0.0,0.0
22836,1/1/2007,14:00:00,1.164,0.138,238.96,7.2,0.0,0.0,0.0
22837,1/1/2007,14:01:00,3.016,0.12,238.07,12.8,0.0,0.0,0.0
22838,1/1/2007,14:02:00,0.342,0.182,242.45,1.6,0.0,0.0,0.0
22839,1/1/2007,14:03:00,0.556,0.402,241.75,2.8,0.0,0.0,0.0
22840,1/1/2007,14:04:00,0.636,0.454,240.95,3.2,0.0,0.0,0.0
22841,1/1/2007,14:05:00,0.63,0.448,241.18,3.2,0.0,0.0,0.0
22842,1/1/2007,14:06:00,0.626,0.446,241.62,3.2,0.0,0.0,0.0
22843,1/1/2007,14:07:00,0.626,0.442,241.78,3.2,0.0,0.0,0.0
22844,1/1/2007,14:08:00,0.622,0.44,241.81,3.2,0.0,0.0,0.0
22845,1/1/2007,14:09:00,0.618,0.438,241.92,3.0,0.0,0.0,0.0
22846,1/1/2007,14:10:00,0.614,0.434,241.93,3.0,0.0,0.0,0.0
22847,1/1/2007,14:11:00,0.612,0.434,242.11,3.0,0.0,0.0,0.0
22848,1/1/2007,14:12:00,0.61,0.43,241.71,3.0,0.0,0.0,0.0
22849,1/1/2007,14:13:00,0.604,0.424,240.97,3.0,0.0,0.0,0.0
22850,1/1/2007,14:14:00,0.546,0.336,241.31,2.6,0.0,0.0,0.0
22851,1/1/2007,14:15:00,0.536,0.32,241.31,2.6,0.0,0.0,0.0
22852,1/1/2007,14:16:00,0.536,0.32,241.34,2.6,0.0,0.0,0.0
22853,1/1/2007,14:17:00,0.534,0.318,241.31,2.6,0.0,0.0,0.0
22854,1/1/2007,14:18:00,0.534,0.316,241.12,2.6,0.0,0.0,0.0
22855,1/1/2007,14:19:00,0.534,0.318,241.46,2.6,0.0,0.0,0.0
22856,1/1/2007,14:20:00,0.536,0.32,242.12,2.6,0.0,0.0,0.0
22857,1/1/2007,14:21:00,0.504,0.272,242.64,2.4,0.0,0.0,0.0
22858,1/1/2007,14:22:00,0.446,0.186,242.7,2.0,0.0,0.0,0.0
22859,1/1/2007,14:23:00,0.442,0.182,241.59,2.0,0.0,0.0,0.0
22860,1/1/2007,14:24:00,0.44,0.18,241.2,2.0,0.0,0.0,0.0
22861,1/1/2007,14:25:00,0.442,0.18,241.43,2.0,0.0,0.0,0.0
22862,1/1/2007,14:26:00,0.45,0.18,241.39,2.0,0.0,0.0,0.0
22863,1/1/2007,14:27:00,0.442,0.18,241.47,2.0,0.0,0.0,0.0
22864,1/1/2007,14:28:00,0.442,0.18,241.82,2.0,0.0,0.0,0.0
22865,1/1/2007,14:29:00,1.262,0.168,240.72,5.6,0.0,0.0,12.0
22866,1/1/2007,14:30:00,1.44,0.096,240.89,6.0,0.0,0.0,18.0
22867,1/1/2007,14:31:00,1.3,0.0,240.94,5.4,0.0,0.0,19.0
22868,1/1/2007,14:32:00,1.286,0.0,240.61,5.2,0.0,0.0,18.0
22869,1/1/2007,14:33:00,1.276,0.0,240.12,5.2,0.0,0.0,17.0
22870,1/1/2007,14:34:00,1.272,0.0,239.91,5.2,0.0,0.0,18.0
22871,1/1/2007,14:35:00,1.378,0.122,239.98,5.8,0.0,0.0,18.0
22872,1/1/2007,14:36:00,1.416,0.14,239.6,5.8,0.0,0.0,18.0
22873,1/1/2007,14:37:00,1.514,0.23,239.44,6.4,0.0,0.0,17.0
22874,1/1/2007,14:38:00,1.5,0.24,239.22,6.2,0.0,0.0,18.0
22875,1/1/2007,14:39:00,1.496,0.24,239.5,6.2,0.0,0.0,17.0
22876,1/1/2007,14:40:00,1.5,0.244,240.03,6.2,0.0,0.0,18.0
22877,1/1/2007,14:41:00,1.506,0.244,240.16,6.2,0.0,0.0,18.0
22878,1/1/2007,14:42:00,1.504,0.244,240.07,6.2,0.0,0.0,17.0
22879,1/1/2007,14:43:00,1.508,0.24,239.8,6.4,0.0,0.0,18.0
22880,1/1/2007,14:44:00,1.508,0.242,239.95,6.4,0.0,0.0,18.0
22881,1/1/2007,14:45:00,1.51,0.244,240.17,6.4,0.0,0.0,17.0
22882,1/1/2007,14:46:00,1.506,0.246,240.47,6.2,0.0,0.0,18.0
22883,1/1/2007,14:47:00,1.448,0.158,241.02,6.0,0.0,0.0,18.0
22884,1/1/2007,14:48:00,1.912,0.148,240.18,8.4,0.0,0.0,17.0
22885,1/1/2007,14:49:00,2.748,0.222,238.88,11.4,0.0,0.0,18.0
22886,1/1/2007,14:50:00,2.76,0.268,238.75,11.6,0.0,1.0,17.0
22887,1/1/2007,14:51:00,2.752,0.266,238.56,11.6,0.0,2.0,18.0
22888,1/1/2007,14:52:00,2.768,0.272,239.37,11.6,0.0,1.0,17.0
22889,1/1/2007,14:53:00,2.768,0.272,239.39,11.6,0.0,1.0,18.0
22890,1/1/2007,14:54:00,2.732,0.198,240.08,11.4,0.0,2.0,18.0
22891,1/1/2007,14:55:00,2.694,0.142,240.12,11.2,0.0,1.0,17.0
22892,1/1/2007,14:56:00,2.692,0.142,240.05,11.2,0.0,2.0,18.0
22893,1/1/2007,14:57:00,2.688,0.142,239.93,11.2,0.0,1.0,18.0
22894,1/1/2007,14:58:00,2.69,0.142,240.06,11.2,0.0,1.0,17.0
22895,1/1/2007,14:59:00,2.69,0.142,240.01,11.2,0.0,2.0,18.0
22896,1/1/2007,15:00:00,2.686,0.14,239.88,11.2,0.0,1.0,18.0
22897,1/1/2007,15:01:00,2.694,0.144,240.36,11.2,0.0,1.0,17.0
22898,1/1/2007,15:02:00,2.694,0.144,240.38,11.2,0.0,2.0,18.0
22899,1/1/2007,15:03:00,2.686,0.14,240.05,11.2,0.0,1.0,18.0
